chrom	start	end	name	idx	length	mid	cis	trans	peak	bias
V	16784519	16785018	V:16784519-16785018	32280	499	16784768	1	0	False	1.0
V	16785091	16785590	V:16785091-16785590	32281	499	16785340	3	0	True	1.0
V	16785628	16786127	V:16785628-16786127	32282	499	16785877	5	0	True	1.0
V	16786161	16786660	V:16786161-16786660	32283	499	16786410	2	0	True	1.0
V	16786728	16787227	V:16786728-16787227	32284	499	16786977	2	0	True	1.0
V	16787862	16788361	V:16787862-16788361	32286	499	16788111	2	0	True	1.0
V	16788967	16789466	V:16788967-16789466	32288	499	16789216	1	0	False	1.0
V	16790569	16791068	V:16790569-16791068	32291	499	16790818	3	0	True	1.0
V	16791110	16791609	V:16791110-16791609	32292	499	16791359	2	0	True	1.0
V	16791651	16792150	V:16791651-16792150	32293	499	16791900	2	0	True	1.0
V	16792192	16792691	V:16792192-16792691	32294	499	16792441	4	0	True	1.0
V	16792733	16793232	V:16792733-16793232	32295	499	16792982	2	0	True	1.0
V	16793257	16793756	V:16793257-16793756	32296	499	16793506	1	0	False	1.0
V	16793808	16794307	V:16793808-16794307	32297	499	16794057	1	0	False	1.0
V	16794360	16794859	V:16794360-16794859	32298	499	16794609	3	0	True	1.0
V	16794906	16795405	V:16794906-16795405	32299	499	16795155	5	0	True	1.0
V	16795456	16795955	V:16795456-16795955	32300	499	16795705	5	0	True	1.0
V	16796006	16796505	V:16796006-16796505	32301	499	16796255	2	0	True	1.0
V	16796506	16796979	V:16796506-16796979	32302	473	16796742	2	0	True	1.0
V	16798480	16798979	V:16798480-16798979	32306	499	16798729	2	0	True	1.0
V	16798980	16799479	V:16798980-16799479	32307	499	16799229	1	0	False	1.0
V	16799980	16800454	V:16799980-16800454	32309	474	16800217	2	0	True	1.0
V	16800455	16800954	V:16800455-16800954	32310	499	16800704	1	0	False	1.0
V	16801468	16801967	V:16801468-16801967	32312	499	16801717	1	0	False	1.0
V	16803504	16804003	V:16803504-16804003	32316	499	16803753	2	0	True	1.0
V	16804013	16804512	V:16804013-16804512	32317	499	16804262	2	0	True	1.0
V	16804522	16805021	V:16804522-16805021	32318	499	16804771	1	0	False	1.0
V	16805540	16806039	V:16805540-16806039	32320	499	16805789	1	0	False	1.0
V	16806049	16806548	V:16806049-16806548	32321	499	16806298	2	0	True	1.0
V	16806558	16807057	V:16806558-16807057	32322	499	16806807	2	0	True	1.0
V	16807576	16808075	V:16807576-16808075	32324	499	16807825	1	0	False	1.0
V	16808082	16808581	V:16808082-16808581	32325	499	16808331	2	0	True	1.0
V	16808597	16809096	V:16808597-16809096	32326	499	16808846	1	0	False	1.0
V	16809127	16809626	V:16809127-16809626	32327	499	16809376	1	0	False	1.0
V	16809657	16810156	V:16809657-16810156	32328	499	16809906	2	0	True	1.0
V	16810187	16810686	V:16810187-16810686	32329	499	16810436	2	0	True	1.0
V	16810717	16811216	V:16810717-16811216	32330	499	16810966	1	0	False	1.0
V	16811247	16811746	V:16811247-16811746	32331	499	16811496	7	0	True	1.0
V	16811777	16812276	V:16811777-16812276	32332	499	16812026	5	0	True	1.0
V	16812307	16812806	V:16812307-16812806	32333	499	16812556	1	0	False	1.0
V	16812837	16813336	V:16812837-16813336	32334	499	16813086	2	0	True	1.0
V	16813367	16813866	V:16813367-16813866	32335	499	16813616	1	0	False	1.0
V	16813897	16814396	V:16813897-16814396	32336	499	16814146	1	0	False	1.0
V	16815444	16815943	V:16815444-16815943	32339	499	16815693	4	0	True	1.0
V	16816123	16816622	V:16816123-16816622	32340	499	16816372	2	0	True	1.0
V	16816674	16817173	V:16816674-16817173	32341	499	16816923	2	0	True	1.0
V	16817176	16817675	V:16817176-16817675	32342	499	16817425	1	0	False	1.0
V	16817680	16818179	V:16817680-16818179	32343	499	16817929	6	1	True	1.0
V	16818184	16818683	V:16818184-16818683	32344	499	16818433	3	1	True	1.0
V	16818688	16819187	V:16818688-16819187	32345	499	16818937	3	0	True	1.0
V	16819192	16819691	V:16819192-16819691	32346	499	16819441	1	0	False	1.0
V	16819696	16820195	V:16819696-16820195	32347	499	16819945	2	0	True	1.0
V	16820704	16821203	V:16820704-16821203	32349	499	16820953	6	0	True	1.0
V	16821213	16821712	V:16821213-16821712	32350	499	16821462	2	0	True	1.0
V	16822748	16823247	V:16822748-16823247	32353	499	16822997	1	0	False	1.0
V	16823262	16823761	V:16823262-16823761	32354	499	16823511	2	0	True	1.0
V	16823776	16824275	V:16823776-16824275	32355	499	16824025	2	0	True	1.0
V	16824290	16824789	V:16824290-16824789	32356	499	16824539	1	0	False	1.0
V	16825318	16825817	V:16825318-16825817	32358	499	16825567	3	0	True	1.0
V	16825832	16826331	V:16825832-16826331	32359	499	16826081	1	0	False	1.0
V	16826346	16826845	V:16826346-16826845	32360	499	16826595	1	0	False	1.0
V	16826860	16827359	V:16826860-16827359	32361	499	16827109	2	0	True	1.0
V	16827374	16827873	V:16827374-16827873	32362	499	16827623	3	0	True	1.0
V	16827888	16828387	V:16827888-16828387	32363	499	16828137	4	0	True	1.0
V	16828402	16828901	V:16828402-16828901	32364	499	16828651	5	0	True	1.0
V	16828916	16829415	V:16828916-16829415	32365	499	16829165	2	0	True	1.0
V	16829430	16829929	V:16829430-16829929	32366	499	16829679	4	0	True	1.0
V	16829944	16830443	V:16829944-16830443	32367	499	16830193	4	0	True	1.0
V	16830458	16830957	V:16830458-16830957	32368	499	16830707	3	0	True	1.0
V	16830972	16831471	V:16830972-16831471	32369	499	16831221	3	0	True	1.0
V	16831486	16831985	V:16831486-16831985	32370	499	16831735	1	0	False	1.0
V	16832000	16832499	V:16832000-16832499	32371	499	16832249	3	0	True	1.0
V	16832514	16833013	V:16832514-16833013	32372	499	16832763	2	0	True	1.0
V	16833039	16833538	V:16833039-16833538	32373	499	16833288	1	0	False	1.0
V	16834006	16834505	V:16834006-16834505	32375	499	16834255	1	0	False	1.0
V	16834506	16835005	V:16834506-16835005	32376	499	16834755	4	0	True	1.0
V	16835006	16835505	V:16835006-16835505	32377	499	16835255	4	0	True	1.0
V	16835506	16835973	V:16835506-16835973	32378	467	16835739	3	0	True	1.0
V	16835974	16836473	V:16835974-16836473	32379	499	16836223	1	0	False	1.0
V	16836538	16837037	V:16836538-16837037	32380	499	16836787	5	0	True	1.0
V	16837166	16837665	V:16837166-16837665	32381	499	16837415	2	0	True	1.0
V	16837794	16838293	V:16837794-16838293	32382	499	16838043	1	0	False	1.0
V	16838359	16838858	V:16838359-16838858	32383	499	16838608	5	0	True	1.0
V	16838954	16839453	V:16838954-16839453	32384	499	16839203	4	0	True	1.0
V	16839645	16840144	V:16839645-16840144	32385	499	16839894	2	0	True	1.0
V	16840241	16840740	V:16840241-16840740	32386	499	16840490	3	0	True	1.0
V	16840741	16841208	V:16840741-16841208	32387	467	16840974	1	0	False	1.0
V	16841709	16842208	V:16841709-16842208	32389	499	16841958	3	0	True	1.0
V	16842209	16842708	V:16842209-16842708	32390	499	16842458	2	0	True	1.0
V	16842709	16843208	V:16842709-16843208	32391	499	16842958	1	0	False	1.0
V	16843209	16843708	V:16843209-16843708	32392	499	16843458	1	0	False	1.0
V	16843709	16844208	V:16843709-16844208	32393	499	16843958	3	0	True	1.0
V	16844209	16844708	V:16844209-16844708	32394	499	16844458	6	0	True	1.0
V	16844709	16845208	V:16844709-16845208	32395	499	16844958	3	0	True	1.0
V	16845209	16845708	V:16845209-16845708	32396	499	16845458	2	0	True	1.0
V	16845709	16846176	V:16845709-16846176	32397	467	16845942	2	0	True	1.0
V	16846177	16846676	V:16846177-16846676	32398	499	16846426	4	0	True	1.0
V	16846678	16847177	V:16846678-16847177	32399	499	16846927	3	0	True	1.0
V	16847180	16847679	V:16847180-16847679	32400	499	16847429	4	0	True	1.0
V	16847682	16848181	V:16847682-16848181	32401	499	16847931	7	0	True	1.0
V	16848184	16848683	V:16848184-16848683	32402	499	16848433	3	0	True	1.0
V	16849188	16849687	V:16849188-16849687	32404	499	16849437	3	0	True	1.0
V	16849690	16850189	V:16849690-16850189	32405	499	16849939	5	0	True	1.0
V	16850192	16850691	V:16850192-16850691	32406	499	16850441	1	0	False	1.0
V	16850694	16851193	V:16850694-16851193	32407	499	16850943	5	0	True	1.0
V	16851196	16851695	V:16851196-16851695	32408	499	16851445	6	0	True	1.0
V	16851698	16852197	V:16851698-16852197	32409	499	16851947	2	0	True	1.0
V	16852200	16852699	V:16852200-16852699	32410	499	16852449	5	0	True	1.0
V	16852702	16853201	V:16852702-16853201	32411	499	16852951	5	1	True	1.0
V	16853204	16853703	V:16853204-16853703	32412	499	16853453	7	1	True	1.0
V	16853706	16854205	V:16853706-16854205	32413	499	16853955	8	0	True	1.0
V	16854208	16854707	V:16854208-16854707	32414	499	16854457	3	0	True	1.0
V	16854710	16855209	V:16854710-16855209	32415	499	16854959	4	0	True	1.0
V	16855212	16855711	V:16855212-16855711	32416	499	16855461	1	0	False	1.0
V	16855714	16856213	V:16855714-16856213	32417	499	16855963	3	0	True	1.0
V	16857220	16857719	V:16857220-16857719	32420	499	16857469	2	0	True	1.0
V	16857722	16858221	V:16857722-16858221	32421	499	16857971	2	0	True	1.0
V	16858224	16858723	V:16858224-16858723	32422	499	16858473	2	0	True	1.0
V	16858726	16859225	V:16858726-16859225	32423	499	16858975	2	0	True	1.0
V	16859228	16859727	V:16859228-16859727	32424	499	16859477	8	0	True	1.0
V	16859730	16860229	V:16859730-16860229	32425	499	16859979	3	0	True	1.0
V	16860232	16860731	V:16860232-16860731	32426	499	16860481	3	0	True	1.0
V	16860734	16861233	V:16860734-16861233	32427	499	16860983	5	0	True	1.0
V	16861236	16861735	V:16861236-16861735	32428	499	16861485	2	0	True	1.0
V	16861738	16862237	V:16861738-16862237	32429	499	16861987	1	0	False	1.0
V	16862240	16862739	V:16862240-16862739	32430	499	16862489	3	0	True	1.0
V	16862742	16863241	V:16862742-16863241	32431	499	16862991	2	0	True	1.0
V	16863244	16863743	V:16863244-16863743	32432	499	16863493	1	0	False	1.0
V	16863746	16864245	V:16863746-16864245	32433	499	16863995	2	0	True	1.0
V	16864248	16864747	V:16864248-16864747	32434	499	16864497	4	0	True	1.0
V	16864750	16865249	V:16864750-16865249	32435	499	16864999	2	0	True	1.0
V	16865754	16866253	V:16865754-16866253	32437	499	16866003	4	0	True	1.0
V	16866256	16866755	V:16866256-16866755	32438	499	16866505	3	0	True	1.0
V	16866758	16867257	V:16866758-16867257	32439	499	16867007	2	0	True	1.0
V	16867260	16867759	V:16867260-16867759	32440	499	16867509	1	0	False	1.0
V	16867762	16868261	V:16867762-16868261	32441	499	16868011	3	0	True	1.0
V	16868264	16868763	V:16868264-16868763	32442	499	16868513	2	0	True	1.0
V	16868766	16869265	V:16868766-16869265	32443	499	16869015	2	0	True	1.0
V	16869268	16869767	V:16869268-16869767	32444	499	16869517	3	0	True	1.0
V	16870272	16870771	V:16870272-16870771	32446	499	16870521	1	0	False	1.0
V	16870774	16871273	V:16870774-16871273	32447	499	16871023	4	1	True	1.0
V	16871276	16871775	V:16871276-16871775	32448	499	16871525	4	0	True	1.0
V	16871778	16872277	V:16871778-16872277	32449	499	16872027	1	0	False	1.0
V	16872280	16872779	V:16872280-16872779	32450	499	16872529	2	0	True	1.0
V	16872782	16873281	V:16872782-16873281	32451	499	16873031	2	0	True	1.0
V	16873284	16873783	V:16873284-16873783	32452	499	16873533	4	0	True	1.0
V	16873786	16874285	V:16873786-16874285	32453	499	16874035	5	0	True	1.0
V	16874288	16874788	V:16874288-16874788	32454	500	16874538	6	0	True	1.0
V	16874791	16875290	V:16874791-16875290	32455	499	16875040	4	0	True	1.0
V	16875293	16875792	V:16875293-16875792	32456	499	16875542	3	0	True	1.0
V	16875795	16876294	V:16875795-16876294	32457	499	16876044	6	0	True	1.0
V	16876297	16876796	V:16876297-16876796	32458	499	16876546	3	0	True	1.0
V	16877301	16877800	V:16877301-16877800	32460	499	16877550	1	0	False	1.0
V	16877803	16878302	V:16877803-16878302	32461	499	16878052	1	0	False	1.0
V	16878305	16878804	V:16878305-16878804	32462	499	16878554	1	0	False	1.0
V	16878807	16879306	V:16878807-16879306	32463	499	16879056	3	0	True	1.0
V	16879309	16879808	V:16879309-16879808	32464	499	16879558	4	0	True	1.0
V	16879811	16880310	V:16879811-16880310	32465	499	16880060	3	0	True	1.0
V	16880313	16880812	V:16880313-16880812	32466	499	16880562	3	0	True	1.0
V	16880815	16881314	V:16880815-16881314	32467	499	16881064	2	0	True	1.0
V	16881317	16881816	V:16881317-16881816	32468	499	16881566	3	0	True	1.0
V	16881819	16882318	V:16881819-16882318	32469	499	16882068	4	0	True	1.0
V	16882321	16882820	V:16882321-16882820	32470	499	16882570	3	0	True	1.0
V	16882823	16883322	V:16882823-16883322	32471	499	16883072	1	0	False	1.0
V	16883325	16883824	V:16883325-16883824	32472	499	16883574	3	0	True	1.0
V	16883827	16884326	V:16883827-16884326	32473	499	16884076	2	0	True	1.0
V	16884329	16884828	V:16884329-16884828	32474	499	16884578	7	0	True	1.0
V	16884831	16885330	V:16884831-16885330	32475	499	16885080	5	0	True	1.0
V	16885333	16885832	V:16885333-16885832	32476	499	16885582	5	0	True	1.0
V	16885835	16886334	V:16885835-16886334	32477	499	16886084	5	0	True	1.0
V	16886337	16886836	V:16886337-16886836	32478	499	16886586	3	0	True	1.0
V	16886839	16887338	V:16886839-16887338	32479	499	16887088	3	0	True	1.0
V	16887341	16887840	V:16887341-16887840	32480	499	16887590	2	0	True	1.0
V	16887843	16888342	V:16887843-16888342	32481	499	16888092	3	0	True	1.0
V	16888345	16888844	V:16888345-16888844	32482	499	16888594	5	1	True	1.0
V	16888847	16889346	V:16888847-16889346	32483	499	16889096	3	0	True	1.0
V	16889349	16889848	V:16889349-16889848	32484	499	16889598	3	0	True	1.0
V	16889851	16890350	V:16889851-16890350	32485	499	16890100	6	0	True	1.0
V	16890353	16890852	V:16890353-16890852	32486	499	16890602	5	0	True	1.0
V	16890855	16891354	V:16890855-16891354	32487	499	16891104	6	0	True	1.0
V	16891357	16891856	V:16891357-16891856	32488	499	16891606	3	0	True	1.0
V	16891859	16892358	V:16891859-16892358	32489	499	16892108	3	0	True	1.0
V	16892361	16892860	V:16892361-16892860	32490	499	16892610	7	0	True	1.0
V	16892863	16893362	V:16892863-16893362	32491	499	16893112	6	0	True	1.0
V	16893365	16893864	V:16893365-16893864	32492	499	16893614	4	0	True	1.0
V	16893867	16894366	V:16893867-16894366	32493	499	16894116	9	0	True	1.0
V	16894871	16895370	V:16894871-16895370	32495	499	16895120	3	0	True	1.0
V	16895373	16895872	V:16895373-16895872	32496	499	16895622	1	0	False	1.0
V	16895875	16896374	V:16895875-16896374	32497	499	16896124	5	0	True	1.0
V	16896377	16896876	V:16896377-16896876	32498	499	16896626	4	0	True	1.0
V	16896879	16897378	V:16896879-16897378	32499	499	16897128	5	0	True	1.0
V	16897381	16897880	V:16897381-16897880	32500	499	16897630	2	0	True	1.0
V	16898385	16898884	V:16898385-16898884	32502	499	16898634	4	0	True	1.0
V	16898887	16899386	V:16898887-16899386	32503	499	16899136	3	0	True	1.0
V	16899389	16899888	V:16899389-16899888	32504	499	16899638	6	0	True	1.0
V	16899891	16900390	V:16899891-16900390	32505	499	16900140	4	0	True	1.0
V	16900393	16900892	V:16900393-16900892	32506	499	16900642	4	0	True	1.0
V	16900895	16901394	V:16900895-16901394	32507	499	16901144	1	0	False	1.0
V	16901397	16901896	V:16901397-16901896	32508	499	16901646	6	0	True	1.0
V	16901899	16902398	V:16901899-16902398	32509	499	16902148	5	0	True	1.0
V	16902401	16902900	V:16902401-16902900	32510	499	16902650	3	0	True	1.0
V	16902903	16903402	V:16902903-16903402	32511	499	16903152	1	0	False	1.0
V	16903998	16904497	V:16903998-16904497	32513	499	16904247	3	0	True	1.0
V	16904509	16905008	V:16904509-16905008	32514	499	16904758	3	0	True	1.0
V	16905031	16905531	V:16905031-16905531	32515	500	16905281	2	0	True	1.0
V	16905554	16906053	V:16905554-16906053	32516	499	16905803	3	0	True	1.0
V	16906076	16906575	V:16906076-16906575	32517	499	16906325	5	0	True	1.0
V	16906598	16907097	V:16906598-16907097	32518	499	16906847	2	0	True	1.0
V	16907642	16908141	V:16907642-16908141	32520	499	16907891	3	0	True	1.0
V	16908164	16908663	V:16908164-16908663	32521	499	16908413	4	0	True	1.0
V	16908686	16909185	V:16908686-16909185	32522	499	16908935	3	0	True	1.0
V	16909208	16909707	V:16909208-16909707	32523	499	16909457	2	0	True	1.0
V	16909730	16910229	V:16909730-16910229	32524	499	16909979	2	0	True	1.0
V	16910252	16910751	V:16910252-16910751	32525	499	16910501	2	0	True	1.0
V	16910771	16911252	V:16910771-16911252	32526	481	16911011	1	0	False	1.0
V	16911253	16911670	V:16911253-16911670	32527	417	16911461	2	0	True	1.0
V	16911671	16912105	V:16911671-16912105	32528	434	16911888	3	0	True	1.0
V	16912209	16912708	V:16912209-16912708	32529	499	16912458	2	0	True	1.0
V	16912716	16913215	V:16912716-16913215	32530	499	16912965	3	0	True	1.0
V	16913231	16913730	V:16913231-16913730	32531	499	16913480	5	0	True	1.0
V	16913746	16914245	V:16913746-16914245	32532	499	16913995	7	0	True	1.0
V	16914261	16914760	V:16914261-16914760	32533	499	16914510	5	0	True	1.0
V	16914776	16915275	V:16914776-16915275	32534	499	16915025	5	0	True	1.0
V	16915291	16915790	V:16915291-16915790	32535	499	16915540	2	0	True	1.0
V	16915806	16916305	V:16915806-16916305	32536	499	16916055	6	0	True	1.0
V	16916321	16916820	V:16916321-16916820	32537	499	16916570	3	0	True	1.0
V	16916836	16917335	V:16916836-16917335	32538	499	16917085	1	0	False	1.0
V	16917351	16917850	V:16917351-16917850	32539	499	16917600	5	0	True	1.0
V	16917866	16918365	V:16917866-16918365	32540	499	16918115	4	0	True	1.0
V	16918383	16918882	V:16918383-16918882	32541	499	16918632	4	0	True	1.0
V	16918892	16919391	V:16918892-16919391	32542	499	16919141	3	0	True	1.0
V	16919411	16919910	V:16919411-16919910	32543	499	16919660	4	0	True	1.0
V	16919930	16920429	V:16919930-16920429	32544	499	16920179	5	0	True	1.0
V	16920449	16920948	V:16920449-16920948	32545	499	16920698	2	0	True	1.0
V	16920968	16921467	V:16920968-16921467	32546	499	16921217	4	0	True	1.0
V	16921478	16921977	V:16921478-16921977	32547	499	16921727	5	0	True	1.0
V	16922069	16922568	V:16922069-16922568	32548	499	16922318	3	0	True	1.0
V	16923855	16924354	V:16923855-16924354	32551	499	16924104	3	0	True	1.0
V	16924366	16924865	V:16924366-16924865	32552	499	16924615	3	0	True	1.0
V	16924889	16925388	V:16924889-16925388	32553	499	16925138	6	0	True	1.0
V	16925435	16925934	V:16925435-16925934	32554	499	16925684	2	0	True	1.0
V	16925981	16926480	V:16925981-16926480	32555	499	16926230	4	0	True	1.0
V	16926527	16927026	V:16926527-16927026	32556	499	16926776	5	0	True	1.0
V	16927073	16927572	V:16927073-16927572	32557	499	16927322	3	0	True	1.0
V	16927596	16928095	V:16927596-16928095	32558	499	16927845	2	0	True	1.0
V	16928125	16928624	V:16928125-16928624	32559	499	16928374	4	0	True	1.0
V	16928684	16929183	V:16928684-16929183	32560	499	16928933	6	0	True	1.0
V	16929243	16929742	V:16929243-16929742	32561	499	16929492	1	0	False	1.0
V	16929802	16930301	V:16929802-16930301	32562	499	16930051	4	0	True	1.0
V	16930334	16930833	V:16930334-16930833	32563	499	16930583	3	0	True	1.0
V	16932348	16932847	V:16932348-16932847	32567	499	16932597	4	0	True	1.0
V	16932852	16933351	V:16932852-16933351	32568	499	16933101	4	0	True	1.0
V	16933356	16933855	V:16933356-16933855	32569	499	16933605	1	0	False	1.0
V	16936380	16936879	V:16936380-16936879	32575	499	16936629	4	0	True	1.0
V	16936884	16937383	V:16936884-16937383	32576	499	16937133	2	0	True	1.0
V	16937388	16937887	V:16937388-16937887	32577	499	16937637	1	0	False	1.0
V	16937892	16938391	V:16937892-16938391	32578	499	16938141	1	0	False	1.0
V	16938396	16938895	V:16938396-16938895	32579	499	16938645	1	0	False	1.0
V	16938900	16939399	V:16938900-16939399	32580	499	16939149	1	0	False	1.0
V	16942932	16943431	V:16942932-16943431	32588	499	16943181	2	0	True	1.0
V	16943940	16944439	V:16943940-16944439	32590	499	16944189	1	0	False	1.0
V	16948476	16948975	V:16948476-16948975	32599	499	16948725	2	0	True	1.0
V	16948980	16949479	V:16948980-16949479	32600	499	16949229	1	0	False	1.0
V	16949484	16949983	V:16949484-16949983	32601	499	16949733	2	0	True	1.0
V	16950002	16950501	V:16950002-16950501	32602	499	16950251	4	0	True	1.0
V	16950520	16951019	V:16950520-16951019	32603	499	16950769	1	0	False	1.0
V	16951056	16951555	V:16951056-16951555	32604	499	16951305	4	0	True	1.0
V	16951592	16952091	V:16951592-16952091	32605	499	16951841	8	0	True	1.0
V	16952128	16952627	V:16952128-16952627	32606	499	16952377	1	0	False	1.0
V	16952664	16953163	V:16952664-16953163	32607	499	16952913	2	0	True	1.0
V	16953200	16953699	V:16953200-16953699	32608	499	16953449	1	0	False	1.0
V	16953736	16954235	V:16953736-16954235	32609	499	16953985	3	0	True	1.0
V	16954272	16954771	V:16954272-16954771	32610	499	16954521	6	0	True	1.0
V	16954808	16955307	V:16954808-16955307	32611	499	16955057	3	0	True	1.0
V	16955344	16955843	V:16955344-16955843	32612	499	16955593	3	0	True	1.0
V	16955871	16956370	V:16955871-16956370	32613	499	16956120	2	1	True	1.0
V	16956380	16956879	V:16956380-16956879	32614	499	16956629	5	0	True	1.0
V	16956898	16957397	V:16956898-16957397	32615	499	16957147	5	0	True	1.0
V	16957416	16957915	V:16957416-16957915	32616	499	16957665	6	0	True	1.0
V	16957934	16958433	V:16957934-16958433	32617	499	16958183	3	0	True	1.0
V	16958452	16958951	V:16958452-16958951	32618	499	16958701	2	0	True	1.0
V	16958970	16959469	V:16958970-16959469	32619	499	16959219	2	0	True	1.0
V	16960006	16960505	V:16960006-16960505	32621	499	16960255	1	0	False	1.0
V	16960524	16961023	V:16960524-16961023	32622	499	16960773	1	0	False	1.0
V	16961042	16961541	V:16961042-16961541	32623	499	16961291	1	0	False	1.0
V	16961560	16962059	V:16961560-16962059	32624	499	16961809	3	0	True	1.0
V	16962078	16962577	V:16962078-16962577	32625	499	16962327	1	0	False	1.0
V	16963114	16963613	V:16963114-16963613	32627	499	16963363	4	0	True	1.0
V	16963632	16964131	V:16963632-16964131	32628	499	16963881	5	0	True	1.0
V	16964150	16964649	V:16964150-16964649	32629	499	16964399	4	0	True	1.0
V	16964668	16965167	V:16964668-16965167	32630	499	16964917	4	0	True	1.0
V	16965183	16965637	V:16965183-16965637	32631	454	16965410	7	0	True	1.0
V	16965638	16966032	V:16965638-16966032	32632	394	16965835	4	0	True	1.0
V	16966033	16966471	V:16966033-16966471	32633	438	16966252	3	0	True	1.0
V	16966574	16967073	V:16966574-16967073	32634	499	16966823	5	0	True	1.0
V	16967087	16967586	V:16967087-16967586	32635	499	16967336	4	0	True	1.0
V	16967613	16968112	V:16967613-16968112	32636	499	16967862	4	0	True	1.0
V	16968139	16968638	V:16968139-16968638	32637	499	16968388	1	0	False	1.0
V	16968665	16969164	V:16968665-16969164	32638	499	16968914	4	0	True	1.0
V	16969191	16969690	V:16969191-16969690	32639	499	16969440	2	0	True	1.0
V	16969717	16970216	V:16969717-16970216	32640	499	16969966	1	0	False	1.0
V	16970243	16970742	V:16970243-16970742	32641	499	16970492	5	0	True	1.0
V	16970769	16971268	V:16970769-16971268	32642	499	16971018	4	0	True	1.0
V	16971295	16971794	V:16971295-16971794	32643	499	16971544	2	0	True	1.0
V	16971821	16972320	V:16971821-16972320	32644	499	16972070	8	0	True	1.0
V	16972347	16972846	V:16972347-16972846	32645	499	16972596	2	0	True	1.0
V	16972873	16973372	V:16972873-16973372	32646	499	16973122	3	0	True	1.0
V	16973391	16973890	V:16973391-16973890	32647	499	16973640	5	0	True	1.0
V	16973895	16974394	V:16973895-16974394	32648	499	16974144	4	0	True	1.0
V	16974404	16974903	V:16974404-16974903	32649	499	16974653	4	0	True	1.0
V	16974913	16975412	V:16974913-16975412	32650	499	16975162	4	0	True	1.0
V	16975931	16976430	V:16975931-16976430	32652	499	16976180	4	0	True	1.0
V	16976440	16976939	V:16976440-16976939	32653	499	16976689	7	0	True	1.0
V	16976949	16977448	V:16976949-16977448	32654	499	16977198	4	0	True	1.0
V	16977458	16977957	V:16977458-16977957	32655	499	16977707	4	0	True	1.0
V	16977967	16978466	V:16977967-16978466	32656	499	16978216	1	0	False	1.0
V	16978476	16978975	V:16978476-16978975	32657	499	16978725	2	0	True	1.0
V	16978985	16979484	V:16978985-16979484	32658	499	16979234	3	0	True	1.0
V	16979494	16979993	V:16979494-16979993	32659	499	16979743	1	0	False	1.0
V	16980003	16980502	V:16980003-16980502	32660	499	16980252	4	0	True	1.0
V	16980512	16981011	V:16980512-16981011	32661	499	16980761	2	0	True	1.0
V	16981021	16981520	V:16981021-16981520	32662	499	16981270	1	0	False	1.0
V	16981530	16982029	V:16981530-16982029	32663	499	16981779	3	0	True	1.0
V	16982037	16982536	V:16982037-16982536	32664	499	16982286	1	0	False	1.0
V	16982539	16983038	V:16982539-16983038	32665	499	16982788	1	0	False	1.0
V	16983043	16983542	V:16983043-16983542	32666	499	16983292	1	0	False	1.0
V	16983547	16984046	V:16983547-16984046	32667	499	16983796	4	0	True	1.0
V	16984555	16985054	V:16984555-16985054	32669	499	16984804	1	0	False	1.0
V	16985059	16985558	V:16985059-16985558	32670	499	16985308	3	0	True	1.0
V	16985563	16986062	V:16985563-16986062	32671	499	16985812	1	0	False	1.0
V	16986571	16987070	V:16986571-16987070	32673	499	16986820	2	0	True	1.0
V	16987075	16987574	V:16987075-16987574	32674	499	16987324	2	0	True	1.0
V	16987579	16988078	V:16987579-16988078	32675	499	16987828	6	0	True	1.0
V	16988083	16988582	V:16988083-16988582	32676	499	16988332	3	0	True	1.0
V	16988587	16989086	V:16988587-16989086	32677	499	16988836	6	0	True	1.0
V	16989091	16989590	V:16989091-16989590	32678	499	16989340	6	0	True	1.0
V	16989595	16990094	V:16989595-16990094	32679	499	16989844	4	0	True	1.0
V	16990099	16990598	V:16990099-16990598	32680	499	16990348	7	0	True	1.0
V	16990603	16991102	V:16990603-16991102	32681	499	16990852	8	0	True	1.0
V	16991107	16991606	V:16991107-16991606	32682	499	16991356	6	0	True	1.0
V	16991611	16992110	V:16991611-16992110	32683	499	16991860	5	0	True	1.0
V	16992115	16992614	V:16992115-16992614	32684	499	16992364	3	0	True	1.0
V	16992619	16993118	V:16992619-16993118	32685	499	16992868	1	0	False	1.0
V	16993123	16993622	V:16993123-16993622	32686	499	16993372	5	0	True	1.0
V	16993627	16994126	V:16993627-16994126	32687	499	16993876	2	0	True	1.0
V	16994131	16994630	V:16994131-16994630	32688	499	16994380	2	0	True	1.0
V	16994635	16995134	V:16994635-16995134	32689	499	16994884	5	0	True	1.0
V	16995139	16995638	V:16995139-16995638	32690	499	16995388	4	0	True	1.0
V	16995643	16996142	V:16995643-16996142	32691	499	16995892	1	0	False	1.0
V	16997155	16997654	V:16997155-16997654	32694	499	16997404	1	0	False	1.0
V	16997659	16998158	V:16997659-16998158	32695	499	16997908	2	0	True	1.0
V	16998163	16998662	V:16998163-16998662	32696	499	16998412	5	0	True	1.0
V	16998667	16999166	V:16998667-16999166	32697	499	16998916	3	0	True	1.0
V	16999171	16999670	V:16999171-16999670	32698	499	16999420	6	0	True	1.0
V	16999675	17000174	V:16999675-17000174	32699	499	16999924	5	0	True	1.0
V	17000179	17000678	V:17000179-17000678	32700	499	17000428	2	0	True	1.0
V	17000683	17001182	V:17000683-17001182	32701	499	17000932	4	0	True	1.0
V	17001187	17001686	V:17001187-17001686	32702	499	17001436	4	0	True	1.0
