chrom	start	end	name	idx	length	mid	cis	trans	peak	bias
I	6735493	6735992	I:6735493-6735992	12962	499	6735742	4	0	True	1.0
I	6736725	6737114	I:6736725-6737114	12964	389	6736919	1	0	False	1.0
I	6737115	6737504	I:6737115-6737504	12965	389	6737309	1	0	False	1.0
I	6737680	6738179	I:6737680-6738179	12966	499	6737929	2	0	True	1.0
I	6739334	6739833	I:6739334-6739833	12969	499	6739583	1	0	False	1.0
I	6742830	6743329	I:6742830-6743329	12976	499	6743079	1	0	False	1.0
I	6743830	6744329	I:6743830-6744329	12978	499	6744079	1	0	False	1.0
I	6744330	6744829	I:6744330-6744829	12979	499	6744579	4	0	True	1.0
I	6744830	6745295	I:6744830-6745295	12980	465	6745062	1	0	False	1.0
I	6745296	6745795	I:6745296-6745795	12981	499	6745545	1	0	False	1.0
I	6747446	6747945	I:6747446-6747945	12985	499	6747695	1	0	False	1.0
I	6747973	6748472	I:6747973-6748472	12986	499	6748222	2	0	True	1.0
I	6749027	6749526	I:6749027-6749526	12988	499	6749276	3	0	True	1.0
I	6751135	6751634	I:6751135-6751634	12992	499	6751384	3	0	True	1.0
I	6751662	6752161	I:6751662-6752161	12993	499	6751911	2	0	True	1.0
I	6753243	6753742	I:6753243-6753742	12996	499	6753492	1	0	False	1.0
I	6753770	6754269	I:6753770-6754269	12997	499	6754019	3	0	True	1.0
I	6754284	6754783	I:6754284-6754783	12998	499	6754533	1	0	False	1.0
I	6756301	6756800	I:6756301-6756800	13002	499	6756550	2	0	True	1.0
I	6757008	6757507	I:6757008-6757507	13003	499	6757257	2	0	True	1.0
I	6757518	6758017	I:6757518-6758017	13004	499	6757767	1	0	False	1.0
I	6758038	6758537	I:6758038-6758537	13005	499	6758287	1	0	False	1.0
I	6758548	6759047	I:6758548-6759047	13006	499	6758797	2	0	True	1.0
I	6759058	6759557	I:6759058-6759557	13007	499	6759307	2	0	True	1.0
I	6760589	6761066	I:6760589-6761066	13010	477	6760827	1	0	False	1.0
I	6761067	6761566	I:6761067-6761566	13011	499	6761316	1	0	False	1.0
I	6762067	6762566	I:6762067-6762566	13013	499	6762316	1	0	False	1.0
I	6763067	6763566	I:6763067-6763566	13015	499	6763316	1	0	False	1.0
I	6763567	6764066	I:6763567-6764066	13016	499	6763816	1	0	False	1.0
I	6765567	6766066	I:6765567-6766066	13020	499	6765816	2	0	True	1.0
I	6768927	6769426	I:6768927-6769426	13026	499	6769176	1	0	False	1.0
I	6769944	6770443	I:6769944-6770443	13028	499	6770193	1	0	False	1.0
I	6770534	6771033	I:6770534-6771033	13029	499	6770783	2	0	True	1.0
I	6771124	6771623	I:6771124-6771623	13030	499	6771373	2	0	True	1.0
I	6771624	6772093	I:6771624-6772093	13031	469	6771858	2	1	True	1.0
I	6774094	6774593	I:6774094-6774593	13036	499	6774343	1	0	False	1.0
I	6774594	6775093	I:6774594-6775093	13037	499	6774843	3	0	True	1.0
I	6775094	6775593	I:6775094-6775593	13038	499	6775343	3	0	True	1.0
I	6775594	6776093	I:6775594-6776093	13039	499	6775843	1	0	False	1.0
I	6777094	6777593	I:6777094-6777593	13042	499	6777343	1	0	False	1.0
I	6779065	6779564	I:6779065-6779564	13046	499	6779314	1	0	False	1.0
I	6780037	6780481	I:6780037-6780481	13048	444	6780259	1	0	False	1.0
I	6781503	6782002	I:6781503-6782002	13050	499	6781752	2	0	True	1.0
I	6782014	6782513	I:6782014-6782513	13051	499	6782263	1	0	False	1.0
I	6782537	6783036	I:6782537-6783036	13052	499	6782786	1	0	False	1.0
I	6784629	6785128	I:6784629-6785128	13056	499	6784878	2	0	True	1.0
I	6785152	6785651	I:6785152-6785651	13057	499	6785401	2	1	True	1.0
I	6786198	6786697	I:6786198-6786697	13059	499	6786447	2	1	True	1.0
I	6787767	6788266	I:6787767-6788266	13062	499	6788016	1	0	False	1.0
I	6788290	6788789	I:6788290-6788789	13063	499	6788539	1	0	False	1.0
I	6788813	6789312	I:6788813-6789312	13064	499	6789062	1	0	False	1.0
I	6789332	6789831	I:6789332-6789831	13065	499	6789581	2	0	True	1.0
I	6789877	6790319	I:6789877-6790319	13066	442	6790098	1	0	False	1.0
I	6790320	6790763	I:6790320-6790763	13067	443	6790541	1	0	False	1.0
I	6790799	6791298	I:6790799-6791298	13068	499	6791048	1	0	False	1.0
I	6791385	6791884	I:6791385-6791884	13069	499	6791634	2	0	True	1.0
I	6792644	6793143	I:6792644-6793143	13071	499	6792893	1	0	False	1.0
I	6793157	6793656	I:6793157-6793656	13072	499	6793406	1	0	False	1.0
I	6793684	6794183	I:6793684-6794183	13073	499	6793933	2	1	True	1.0
I	6794211	6794710	I:6794211-6794710	13074	499	6794460	3	1	True	1.0
I	6794738	6795237	I:6794738-6795237	13075	499	6794987	1	0	False	1.0
I	6795780	6796279	I:6795780-6796279	13077	499	6796029	1	0	False	1.0
I	6796301	6796800	I:6796301-6796800	13078	499	6796550	1	0	False	1.0
I	6797783	6798282	I:6797783-6798282	13081	499	6798032	1	0	False	1.0
I	6799427	6799926	I:6799427-6799926	13084	499	6799676	1	0	False	1.0
I	6799987	6800486	I:6799987-6800486	13085	499	6800236	1	0	False	1.0
I	6802008	6802507	I:6802008-6802507	13088	499	6802257	4	0	True	1.0
I	6802517	6803016	I:6802517-6803016	13089	499	6802766	2	0	True	1.0
I	6803553	6804052	I:6803553-6804052	13091	499	6803802	1	0	False	1.0
I	6805625	6806124	I:6805625-6806124	13095	499	6805874	1	0	False	1.0
I	6806643	6807142	I:6806643-6807142	13097	499	6806892	1	0	False	1.0
I	6807162	6807661	I:6807162-6807661	13098	499	6807411	1	0	False	1.0
I	6807681	6808180	I:6807681-6808180	13099	499	6807930	1	0	False	1.0
I	6809757	6810256	I:6809757-6810256	13103	499	6810006	1	0	False	1.0
I	6812580	6813072	I:6812580-6813072	13108	492	6812826	1	0	False	1.0
I	6814575	6815074	I:6814575-6815074	13112	499	6814824	1	0	False	1.0
I	6815611	6816110	I:6815611-6816110	13114	499	6815860	2	0	True	1.0
I	6819237	6819736	I:6819237-6819736	13121	499	6819486	3	0	True	1.0
I	6821309	6821808	I:6821309-6821808	13125	499	6821558	2	0	True	1.0
I	6821827	6822326	I:6821827-6822326	13126	499	6822076	4	0	True	1.0
I	6822345	6822844	I:6822345-6822844	13127	499	6822594	2	0	True	1.0
I	6822863	6823362	I:6822863-6823362	13128	499	6823112	1	0	False	1.0
I	6823947	6824446	I:6823947-6824446	13130	499	6824196	1	0	False	1.0
I	6824934	6825433	I:6824934-6825433	13132	499	6825183	3	0	True	1.0
I	6825434	6825933	I:6825434-6825933	13133	499	6825683	2	0	True	1.0
I	6825934	6826433	I:6825934-6826433	13134	499	6826183	2	0	True	1.0
I	6826934	6827433	I:6826934-6827433	13136	499	6827183	1	0	False	1.0
I	6827434	6827933	I:6827434-6827933	13137	499	6827683	2	0	True	1.0
I	6827934	6828433	I:6827934-6828433	13138	499	6828183	1	0	False	1.0
I	6828434	6828921	I:6828434-6828921	13139	487	6828677	1	0	False	1.0
I	6828922	6829421	I:6828922-6829421	13140	499	6829171	2	0	True	1.0
I	6830922	6831421	I:6830922-6831421	13144	499	6831171	1	0	False	1.0
I	6831922	6832421	I:6831922-6832421	13146	499	6832171	1	0	False	1.0
I	6832422	6832921	I:6832422-6832921	13147	499	6832671	1	0	False	1.0
I	6832922	6833421	I:6832922-6833421	13148	499	6833171	2	0	True	1.0
I	6834431	6834857	I:6834431-6834857	13151	426	6834644	1	0	False	1.0
I	6835229	6835672	I:6835229-6835672	13153	443	6835450	1	0	False	1.0
I	6835680	6836179	I:6835680-6836179	13154	499	6835929	1	0	False	1.0
I	6836338	6836780	I:6836338-6836780	13155	442	6836559	1	0	False	1.0
I	6837570	6837992	I:6837570-6837992	13158	422	6837781	1	0	False	1.0
I	6838048	6838547	I:6838048-6838547	13159	499	6838297	1	0	False	1.0
I	6841704	6842203	I:6841704-6842203	13166	499	6841953	1	0	False	1.0
I	6842752	6843251	I:6842752-6843251	13168	499	6843001	2	0	True	1.0
I	6845978	6846477	I:6845978-6846477	13174	499	6846227	2	0	True	1.0
I	6846524	6847023	I:6846524-6847023	13175	499	6846773	1	0	False	1.0
I	6847051	6847550	I:6847051-6847550	13176	499	6847300	2	1	True	1.0
I	6848848	6849347	I:6848848-6849347	13179	499	6849097	1	0	False	1.0
I	6849410	6849857	I:6849410-6849857	13180	447	6849633	2	0	True	1.0
I	6853049	6853548	I:6853049-6853548	13187	499	6853298	1	0	False	1.0
I	6854516	6854914	I:6854516-6854914	13190	398	6854715	1	0	False	1.0
I	6856646	6857145	I:6856646-6857145	13194	499	6856895	1	0	False	1.0
I	6857179	6857678	I:6857179-6857678	13195	499	6857428	2	0	True	1.0
I	6857728	6858169	I:6857728-6858169	13196	441	6857948	1	0	False	1.0
I	6858170	6858611	I:6858170-6858611	13197	441	6858390	2	0	True	1.0
I	6859032	6859531	I:6859032-6859531	13198	499	6859281	1	1	False	1.0
I	6859845	6860344	I:6859845-6860344	13199	499	6860094	1	0	False	1.0
I	6861997	6862496	I:6861997-6862496	13203	499	6862246	1	0	False	1.0
I	6864106	6864605	I:6864106-6864605	13207	499	6864355	2	0	True	1.0
I	6864614	6865113	I:6864614-6865113	13208	499	6864863	2	0	True	1.0
I	6868550	6869009	I:6868550-6869009	13215	459	6868779	1	0	False	1.0
I	6871421	6871920	I:6871421-6871920	13221	499	6871670	1	0	False	1.0
I	6871921	6872420	I:6871921-6872420	13222	499	6872170	1	0	False	1.0
I	6872421	6872920	I:6872421-6872920	13223	499	6872670	2	0	True	1.0
I	6873921	6874420	I:6873921-6874420	13226	499	6874170	1	0	False	1.0
I	6874421	6874920	I:6874421-6874920	13227	499	6874670	1	0	False	1.0
I	6876921	6877420	I:6876921-6877420	13232	499	6877170	2	0	True	1.0
I	6878421	6878920	I:6878421-6878920	13235	499	6878670	1	0	False	1.0
I	6878921	6879372	I:6878921-6879372	13236	451	6879146	2	0	True	1.0
I	6881492	6881931	I:6881492-6881931	13241	439	6881711	1	0	False	1.0
I	6881932	6882372	I:6881932-6882372	13242	440	6882152	2	0	True	1.0
I	6882805	6883293	I:6882805-6883293	13243	488	6883049	1	0	False	1.0
I	6883294	6883782	I:6883294-6883782	13244	488	6883538	1	0	False	1.0
I	6884064	6884561	I:6884064-6884561	13245	497	6884312	2	0	True	1.0
I	6884562	6885059	I:6884562-6885059	13246	497	6884810	2	0	True	1.0
I	6888609	6889108	I:6888609-6889108	13254	499	6888858	1	0	False	1.0
I	6889150	6889649	I:6889150-6889649	13255	499	6889399	1	0	False	1.0
I	6889733	6890232	I:6889733-6890232	13256	499	6889982	1	0	False	1.0
I	6892050	6892549	I:6892050-6892549	13260	499	6892299	1	0	False	1.0
I	6898972	6899471	I:6898972-6899471	13273	499	6899221	2	0	True	1.0
I	6899992	6900491	I:6899992-6900491	13275	499	6900241	1	0	False	1.0
I	6901522	6902021	I:6901522-6902021	13278	499	6901771	1	0	False	1.0
I	6902032	6902531	I:6902032-6902531	13279	499	6902281	1	0	False	1.0
I	6903562	6904061	I:6903562-6904061	13282	499	6903811	1	0	False	1.0
I	6905092	6905591	I:6905092-6905591	13285	499	6905341	1	0	False	1.0
I	6905602	6906101	I:6905602-6906101	13286	499	6905851	2	0	True	1.0
I	6910192	6910691	I:6910192-6910691	13295	499	6910441	1	0	False	1.0
I	6911212	6911711	I:6911212-6911711	13297	499	6911461	1	0	False	1.0
I	6912232	6912731	I:6912232-6912731	13299	499	6912481	2	0	True	1.0
I	6912742	6913241	I:6912742-6913241	13300	499	6912991	2	0	True	1.0
I	6913697	6914032	I:6913697-6914032	13302	335	6913864	2	0	True	1.0
I	6914033	6914419	I:6914033-6914419	13303	386	6914226	1	0	False	1.0
I	6914505	6915004	I:6914505-6915004	13304	499	6914754	2	0	True	1.0
I	6915005	6915482	I:6915005-6915482	13305	477	6915243	1	0	False	1.0
I	6915983	6916473	I:6915983-6916473	13307	490	6916228	2	0	True	1.0
I	6916474	6916973	I:6916474-6916973	13308	499	6916723	2	0	True	1.0
I	6917474	6917973	I:6917474-6917973	13310	499	6917723	1	0	False	1.0
I	6917974	6918473	I:6917974-6918473	13311	499	6918223	1	0	False	1.0
I	6919974	6920473	I:6919974-6920473	13315	499	6920223	1	0	False	1.0
I	6920474	6920973	I:6920474-6920973	13316	499	6920723	1	0	False	1.0
I	6920974	6921473	I:6920974-6921473	13317	499	6921223	1	0	False	1.0
I	6922754	6923253	I:6922754-6923253	13320	499	6923003	3	0	True	1.0
I	6924246	6924745	I:6924246-6924745	13322	499	6924495	1	0	False	1.0
I	6924849	6925348	I:6924849-6925348	13323	499	6925098	2	0	True	1.0
I	6925402	6925886	I:6925402-6925886	13324	484	6925644	1	0	False	1.0
I	6926403	6926902	I:6926403-6926902	13326	499	6926652	1	0	False	1.0
I	6926963	6927462	I:6926963-6927462	13327	499	6927212	1	0	False	1.0
I	6928083	6928582	I:6928083-6928582	13329	499	6928332	1	0	False	1.0
I	6928643	6929142	I:6928643-6929142	13330	499	6928892	1	0	False	1.0
I	6934335	6934834	I:6934335-6934834	13340	499	6934584	1	0	False	1.0
I	6934859	6935358	I:6934859-6935358	13341	499	6935108	1	0	False	1.0
I	6935907	6936406	I:6935907-6936406	13343	499	6936156	2	0	True	1.0
I	6936955	6937454	I:6936955-6937454	13345	499	6937204	1	0	False	1.0
I	6937479	6937978	I:6937479-6937978	13346	499	6937728	1	0	False	1.0
I	6939051	6939550	I:6939051-6939550	13349	499	6939300	1	0	False	1.0
I	6940099	6940598	I:6940099-6940598	13351	499	6940348	1	0	False	1.0
I	6940623	6941122	I:6940623-6941122	13352	499	6940872	2	0	True	1.0
I	6942776	6943275	I:6942776-6943275	13356	499	6943025	1	0	False	1.0
I	6943872	6944371	I:6943872-6944371	13358	499	6944121	1	0	False	1.0
I	6945000	6945499	I:6945000-6945499	13360	499	6945249	2	0	True	1.0
I	6947924	6948423	I:6947924-6948423	13365	499	6948173	1	0	False	1.0
I	6948615	6949114	I:6948615-6949114	13366	499	6948864	1	0	False	1.0
I	6949307	6949806	I:6949307-6949806	13367	499	6949556	2	0	True	1.0
I	6950523	6951017	I:6950523-6951017	13369	494	6950770	2	0	True	1.0
I	6952014	6952513	I:6952014-6952513	13372	499	6952263	1	0	False	1.0
I	6952514	6953013	I:6952514-6953013	13373	499	6952763	1	0	False	1.0
I	6954016	6954515	I:6954016-6954515	13376	499	6954265	1	0	False	1.0
I	6955305	6955804	I:6955305-6955804	13378	499	6955554	1	0	False	1.0
I	6956411	6956910	I:6956411-6956910	13380	499	6956660	1	0	False	1.0
I	6958601	6959100	I:6958601-6959100	13384	499	6958850	1	0	False	1.0
I	6961376	6961838	I:6961376-6961838	13389	462	6961607	1	0	False	1.0
I	6963138	6963637	I:6963138-6963637	13392	499	6963387	1	0	False	1.0
I	6967508	6968007	I:6967508-6968007	13400	499	6967757	2	0	True	1.0
I	6968011	6968510	I:6968011-6968510	13401	499	6968260	1	0	False	1.0
I	6969017	6969516	I:6969017-6969516	13403	499	6969266	3	0	True	1.0
I	6969520	6970019	I:6969520-6970019	13404	499	6969769	1	0	False	1.0
I	6970523	6971007	I:6970523-6971007	13406	484	6970765	1	0	False	1.0
I	6971508	6972007	I:6971508-6972007	13408	499	6971757	3	0	True	1.0
I	6973494	6973993	I:6973494-6973993	13412	499	6973743	1	0	False	1.0
I	6975688	6976187	I:6975688-6976187	13416	499	6975937	1	0	False	1.0
I	6977692	6978191	I:6977692-6978191	13420	499	6977941	1	0	False	1.0
I	6980698	6981197	I:6980698-6981197	13426	499	6980947	1	0	False	1.0
I	6981199	6981698	I:6981199-6981698	13427	499	6981448	1	0	False	1.0
I	6982201	6982700	I:6982201-6982700	13429	499	6982450	1	0	False	1.0
I	6988782	6989281	I:6988782-6989281	13442	499	6989031	1	0	False	1.0
I	6992331	6992830	I:6992331-6992830	13449	499	6992580	1	0	False	1.0
I	6993331	6993830	I:6993331-6993830	13451	499	6993580	1	0	False	1.0
I	6993831	6994330	I:6993831-6994330	13452	499	6994080	3	0	True	1.0
I	6995321	6995820	I:6995321-6995820	13455	499	6995570	1	0	False	1.0
I	6996316	6996811	I:6996316-6996811	13457	495	6996563	1	0	False	1.0
I	6997503	6998002	I:6997503-6998002	13459	499	6997752	1	0	False	1.0
I	6998370	6998869	I:6998370-6998869	13460	499	6998619	1	0	False	1.0
I	7001881	7002380	I:7001881-7002380	13467	499	7002130	1	0	False	1.0
I	7002381	7002880	I:7002381-7002880	13468	499	7002630	1	0	False	1.0
I	7002881	7003336	I:7002881-7003336	13469	455	7003108	2	0	True	1.0
I	7003839	7004338	I:7003839-7004338	13471	499	7004088	1	0	False	1.0
I	7004344	7004843	I:7004344-7004843	13472	499	7004593	1	0	False	1.0
I	7004849	7005348	I:7004849-7005348	13473	499	7005098	1	0	False	1.0
I	7006699	7007198	I:7006699-7007198	13476	499	7006948	1	0	False	1.0
I	7007199	7007655	I:7007199-7007655	13477	456	7007427	1	0	False	1.0
I	7009218	7009717	I:7009218-7009717	13481	499	7009467	1	0	False	1.0
I	7009811	7010310	I:7009811-7010310	13482	499	7010060	1	0	False	1.0
I	7011092	7011591	I:7011092-7011591	13484	499	7011341	1	0	False	1.0
I	7011618	7012117	I:7011618-7012117	13485	499	7011867	3	0	True	1.0
I	7012170	7012669	I:7012170-7012669	13486	499	7012419	1	0	False	1.0
I	7013274	7013773	I:7013274-7013773	13488	499	7013523	3	0	True	1.0
I	7013803	7014252	I:7013803-7014252	13489	449	7014027	1	0	False	1.0
I	7014253	7014703	I:7014253-7014703	13490	450	7014478	1	0	False	1.0
I	7018500	7018999	I:7018500-7018999	13498	499	7018749	2	0	True	1.0
I	7019092	7019591	I:7019092-7019591	13499	499	7019341	2	0	True	1.0
I	7019968	7020425	I:7019968-7020425	13500	457	7020196	1	0	False	1.0
I	7020426	7020819	I:7020426-7020819	13501	393	7020622	1	0	False	1.0
I	7020820	7021235	I:7020820-7021235	13502	415	7021027	1	0	False	1.0
I	7021236	7021673	I:7021236-7021673	13503	437	7021454	1	0	False	1.0
I	7023147	7023646	I:7023147-7023646	13507	499	7023396	1	0	False	1.0
I	7024159	7024658	I:7024159-7024658	13509	499	7024408	1	0	False	1.0
I	7024665	7025164	I:7024665-7025164	13510	499	7024914	1	0	False	1.0
I	7025171	7025670	I:7025171-7025670	13511	499	7025420	1	0	False	1.0
I	7025677	7026176	I:7025677-7026176	13512	499	7025926	1	0	False	1.0
I	7028605	7029104	I:7028605-7029104	13516	499	7028854	1	0	False	1.0
I	7029743	7030242	I:7029743-7030242	13518	499	7029992	1	0	False	1.0
I	7030881	7031380	I:7030881-7031380	13520	499	7031130	1	0	False	1.0
I	7032439	7032938	I:7032439-7032938	13523	499	7032688	1	0	False	1.0
I	7032952	7033451	I:7032952-7033451	13524	499	7033201	1	0	False	1.0
I	7033972	7034417	I:7033972-7034417	13526	445	7034194	2	0	True	1.0
I	7034418	7034863	I:7034418-7034863	13527	445	7034640	2	0	True	1.0
I	7034864	7035325	I:7034864-7035325	13528	461	7035094	1	0	False	1.0
I	7036714	7037213	I:7036714-7037213	13531	499	7036963	1	0	False	1.0
I	7037295	7037794	I:7037295-7037794	13532	499	7037544	1	0	False	1.0
I	7037957	7038456	I:7037957-7038456	13533	499	7038206	2	0	True	1.0
I	7039680	7040060	I:7039680-7040060	13536	380	7039870	1	0	False	1.0
I	7040124	7040623	I:7040124-7040623	13537	499	7040373	1	0	False	1.0
I	7040688	7041187	I:7040688-7041187	13538	499	7040937	1	0	False	1.0
I	7041826	7042325	I:7041826-7042325	13540	499	7042075	1	0	False	1.0
I	7042418	7042917	I:7042418-7042917	13541	499	7042667	2	0	True	1.0
I	7044515	7045014	I:7044515-7045014	13545	499	7044764	1	0	False	1.0
I	7046595	7047094	I:7046595-7047094	13549	499	7046844	1	0	False	1.0
I	7047115	7047614	I:7047115-7047614	13550	499	7047364	1	0	False	1.0
I	7047635	7048134	I:7047635-7048134	13551	499	7047884	1	0	False	1.0
I	7048155	7048654	I:7048155-7048654	13552	499	7048404	1	0	False	1.0
I	7048675	7049174	I:7048675-7049174	13553	499	7048924	1	0	False	1.0
I	7049715	7050214	I:7049715-7050214	13555	499	7049964	2	0	True	1.0
I	7050235	7050734	I:7050235-7050734	13556	499	7050484	3	0	True	1.0
I	7050755	7051254	I:7050755-7051254	13557	499	7051004	1	0	False	1.0
I	7051275	7051774	I:7051275-7051774	13558	499	7051524	1	0	False	1.0
I	7052835	7053334	I:7052835-7053334	13561	499	7053084	2	0	True	1.0
I	7053954	7054453	I:7053954-7054453	13563	499	7054203	1	0	False	1.0
I	7055496	7055907	I:7055496-7055907	13565	411	7055701	1	0	False	1.0
I	7055908	7056309	I:7055908-7056309	13566	401	7056108	1	0	False	1.0
I	7056310	7056799	I:7056310-7056799	13567	489	7056554	1	0	False	1.0
I	7056806	7057305	I:7056806-7057305	13568	499	7057055	1	0	False	1.0
I	7057370	7057869	I:7057370-7057869	13569	499	7057619	2	0	True	1.0
I	7058599	7059098	I:7058599-7059098	13571	499	7058848	1	0	False	1.0
I	7059133	7059632	I:7059133-7059632	13572	499	7059382	1	0	False	1.0
I	7060109	7060608	I:7060109-7060608	13574	499	7060358	1	0	False	1.0
I	7060609	7061108	I:7060609-7061108	13575	499	7060858	1	0	False	1.0
I	7065088	7065587	I:7065088-7065587	13584	499	7065337	1	0	False	1.0
I	7065593	7066092	I:7065593-7066092	13585	499	7065842	1	0	False	1.0
I	7066098	7066597	I:7066098-7066597	13586	499	7066347	1	0	False	1.0
I	7069634	7070133	I:7069634-7070133	13593	499	7069883	1	0	False	1.0
I	7070143	7070642	I:7070143-7070642	13594	499	7070392	1	0	False	1.0
I	7070652	7071151	I:7070652-7071151	13595	499	7070901	1	0	False	1.0
I	7071161	7071660	I:7071161-7071660	13596	499	7071410	1	0	False	1.0
I	7071670	7072169	I:7071670-7072169	13597	499	7071919	1	0	False	1.0
I	7074501	7075000	I:7074501-7075000	13602	499	7074750	1	0	False	1.0
I	7077484	7077983	I:7077484-7077983	13608	499	7077733	2	0	True	1.0
I	7077984	7078483	I:7077984-7078483	13609	499	7078233	1	0	False	1.0
I	7078984	7079466	I:7078984-7079466	13611	482	7079225	1	0	False	1.0
I	7079467	7079946	I:7079467-7079946	13612	479	7079706	2	0	True	1.0
I	7079947	7080338	I:7079947-7080338	13613	391	7080142	2	0	True	1.0
I	7080759	7081258	I:7080759-7081258	13615	499	7081008	1	0	False	1.0
I	7081298	7081797	I:7081298-7081797	13616	499	7081547	2	0	True	1.0
I	7082820	7083319	I:7082820-7083319	13618	499	7083069	1	0	False	1.0
I	7083405	7083904	I:7083405-7083904	13619	499	7083654	1	0	False	1.0
I	7084327	7084826	I:7084327-7084826	13620	499	7084576	1	0	False	1.0
I	7084898	7085397	I:7084898-7085397	13621	499	7085147	1	0	False	1.0
I	7085690	7086189	I:7085690-7086189	13622	499	7085939	1	1	False	1.0
I	7087127	7087606	I:7087127-7087606	13624	479	7087366	2	0	True	1.0
I	7088048	7088509	I:7088048-7088509	13626	461	7088278	1	0	False	1.0
I	7090151	7090650	I:7090151-7090650	13629	499	7090400	2	0	True	1.0
I	7092028	7092527	I:7092028-7092527	13632	499	7092277	1	0	False	1.0
I	7093210	7093709	I:7093210-7093709	13634	499	7093459	1	0	False	1.0
I	7093756	7094255	I:7093756-7094255	13635	499	7094005	1	0	False	1.0
I	7094950	7095449	I:7094950-7095449	13637	499	7095199	1	0	False	1.0
I	7096426	7096901	I:7096426-7096901	13640	475	7096663	1	0	False	1.0
I	7096902	7097401	I:7096902-7097401	13641	499	7097151	1	0	False	1.0
I	7097484	7097983	I:7097484-7097983	13642	499	7097733	2	0	True	1.0
I	7098067	7098529	I:7098067-7098529	13643	462	7098298	1	0	False	1.0
I	7098999	7099498	I:7098999-7099498	13645	499	7099248	1	0	False	1.0
I	7100511	7101010	I:7100511-7101010	13648	499	7100760	1	0	False	1.0
I	7101015	7101514	I:7101015-7101514	13649	499	7101264	2	0	True	1.0
I	7102023	7102522	I:7102023-7102522	13651	499	7102272	1	0	False	1.0
I	7107063	7107562	I:7107063-7107562	13661	499	7107312	1	0	False	1.0
I	7107567	7108066	I:7107567-7108066	13662	499	7107816	1	0	False	1.0
I	7108071	7108570	I:7108071-7108570	13663	499	7108320	1	0	False	1.0
I	7108575	7109074	I:7108575-7109074	13664	499	7108824	1	0	False	1.0
I	7109583	7110082	I:7109583-7110082	13666	499	7109832	1	0	False	1.0
I	7110087	7110586	I:7110087-7110586	13667	499	7110336	1	0	False	1.0
I	7111599	7112098	I:7111599-7112098	13670	499	7111848	1	0	False	1.0
I	7114125	7114624	I:7114125-7114624	13675	499	7114374	1	0	False	1.0
I	7114627	7115126	I:7114627-7115126	13676	499	7114876	1	0	False	1.0
I	7116572	7117071	I:7116572-7117071	13679	499	7116821	1	0	False	1.0
I	7118541	7119040	I:7118541-7119040	13683	499	7118790	1	0	False	1.0
I	7120541	7121040	I:7120541-7121040	13687	499	7120790	1	0	False	1.0
I	7122041	7122540	I:7122041-7122540	13690	499	7122290	1	0	False	1.0
I	7122541	7123040	I:7122541-7123040	13691	499	7122790	1	0	False	1.0
I	7123041	7123540	I:7123041-7123540	13692	499	7123290	2	0	True	1.0
I	7125041	7125510	I:7125041-7125510	13696	469	7125275	2	0	True	1.0
I	7128722	7129221	I:7128722-7129221	13702	499	7128971	1	0	False	1.0
I	7129331	7129830	I:7129331-7129830	13703	499	7129580	3	0	True	1.0
I	7129831	7130287	I:7129831-7130287	13704	456	7130059	1	0	False	1.0
I	7130745	7131244	I:7130745-7131244	13706	499	7130994	1	0	False	1.0
I	7132808	7133307	I:7132808-7133307	13709	499	7133057	1	0	False	1.0
I	7133333	7133832	I:7133333-7133832	13710	499	7133582	1	0	False	1.0
I	7135433	7135932	I:7135433-7135932	13714	499	7135682	1	0	False	1.0
I	7135958	7136457	I:7135958-7136457	13715	499	7136207	2	0	True	1.0
I	7137008	7137507	I:7137008-7137507	13717	499	7137257	1	0	False	1.0
I	7137533	7138032	I:7137533-7138032	13718	499	7137782	1	0	False	1.0
I	7139108	7139607	I:7139108-7139607	13721	499	7139357	1	0	False	1.0
I	7140548	7141047	I:7140548-7141047	13723	499	7140797	1	0	False	1.0
I	7141056	7141555	I:7141056-7141555	13724	499	7141305	1	0	False	1.0
I	7143078	7143577	I:7143078-7143577	13728	499	7143327	1	0	False	1.0
I	7143578	7144077	I:7143578-7144077	13729	499	7143827	2	0	True	1.0
I	7144078	7144577	I:7144078-7144577	13730	499	7144327	1	0	False	1.0
I	7147076	7147569	I:7147076-7147569	13736	493	7147322	1	0	False	1.0
I	7148914	7149328	I:7148914-7149328	13739	414	7149121	1	0	False	1.0
I	7154652	7155151	I:7154652-7155151	13750	499	7154901	1	0	False	1.0
I	7155152	7155651	I:7155152-7155651	13751	499	7155401	1	0	False	1.0
I	7155652	7156112	I:7155652-7156112	13752	460	7155882	2	0	True	1.0
I	7156113	7156612	I:7156113-7156612	13753	499	7156362	1	0	False	1.0
I	7157884	7158383	I:7157884-7158383	13756	499	7158133	1	0	False	1.0
I	7160702	7161201	I:7160702-7161201	13761	499	7160951	1	0	False	1.0
I	7163900	7164399	I:7163900-7164399	13767	499	7164149	1	0	False	1.0
I	7164436	7164935	I:7164436-7164935	13768	499	7164685	1	0	False	1.0
I	7164972	7165471	I:7164972-7165471	13769	499	7165221	1	0	False	1.0
I	7165508	7166007	I:7165508-7166007	13770	499	7165757	2	0	True	1.0
I	7167594	7168093	I:7167594-7168093	13774	499	7167843	1	0	False	1.0
I	7171294	7171793	I:7171294-7171793	13781	499	7171543	1	0	False	1.0
I	7171850	7172349	I:7171850-7172349	13782	499	7172099	2	0	True	1.0
